game_id,home_team,away_team,season_type,week,posteam,defteam,kicker_player_name,kick_distance,surface,success,roof
2019_12_TB_ATL,ATL,TB,REG,12,ATL,TB,Y.Koo,25,fieldturf,1.0,closed
2019_12_TB_ATL,ATL,TB,REG,12,ATL,TB,Y.Koo,40,fieldturf,1.0,closed
2019_12_TB_ATL,ATL,TB,REG,12,TB,ATL,M.Gay,32,fieldturf,1.0,closed
2019_12_TB_ATL,ATL,TB,REG,12,ATL,TB,Y.Koo,38,fieldturf,1.0,closed
2019_13_BUF_DAL,DAL,BUF,REG,13,BUF,DAL,S.Hauschka,50,fieldturf,0.0,closed
2019_13_BUF_DAL,DAL,BUF,REG,13,DAL,BUF,B.Maher,35,fieldturf,0.0,closed
2019_13_BUF_DAL,DAL,BUF,REG,13,BUF,DAL,S.Hauschka,41,fieldturf,1.0,closed
2019_13_BUF_DAL,DAL,BUF,REG,13,DAL,BUF,B.Maher,47,fieldturf,0.0,closed
2019_13_BUF_DAL,DAL,BUF,REG,13,BUF,DAL,S.Hauschka,26,fieldturf,1.0,closed
2019_13_CHI_DET,DET,CHI,REG,13,DET,CHI,M.Prater,25,fieldturf,1.0,dome
2019_13_CHI_DET,DET,CHI,REG,13,CHI,DET,E.Pineiro,30,fieldturf,1.0,dome
2019_13_CHI_DET,DET,CHI,REG,13,DET,CHI,M.Prater,24,fieldturf,1.0,dome
2019_13_CLE_PIT,PIT,CLE,REG,13,CLE,PIT,A.Seibert,31,grass,1.0,outdoors
2019_13_CLE_PIT,PIT,CLE,REG,13,PIT,CLE,C.Boswell,39,grass,1.0,outdoors
2019_13_CLE_PIT,PIT,CLE,REG,13,PIT,CLE,C.Boswell,29,grass,1.0,outdoors
2019_13_CLE_PIT,PIT,CLE,REG,13,CLE,PIT,A.Seibert,34,grass,1.0,outdoors
2019_13_GB_NYG,NYG,GB,REG,13,GB,NYG,M.Crosby,47,fieldturf,1.0,outdoors
2019_13_GB_NYG,NYG,GB,REG,13,NYG,GB,A.Rosas,27,fieldturf,1.0,outdoors
2019_13_GB_NYG,NYG,GB,REG,13,NYG,GB,A.Rosas,45,fieldturf,1.0,outdoors
2019_13_LA_ARI,ARI,LA,REG,13,LA,ARI,G.Zuerlein,27,grass,1.0,closed
2019_13_LA_ARI,ARI,LA,REG,13,LA,ARI,G.Zuerlein,41,grass,0.0,closed
2019_13_LA_ARI,ARI,LA,REG,13,LA,ARI,G.Zuerlein,33,grass,1.0,closed
2019_13_LAC_DEN,DEN,LAC,REG,13,LAC,DEN,M.Badgley,30,grass,1.0,outdoors
2019_13_LAC_DEN,DEN,LAC,REG,13,DEN,LAC,B.McManus,31,grass,1.0,outdoors
2019_13_LAC_DEN,DEN,LAC,REG,13,LAC,DEN,M.Badgley,55,grass,0.0,outdoors
2019_13_LAC_DEN,DEN,LAC,REG,13,DEN,LAC,B.McManus,52,grass,1.0,outdoors
2019_13_LAC_DEN,DEN,LAC,REG,13,LAC,DEN,M.Badgley,46,grass,1.0,outdoors
2019_13_LAC_DEN,DEN,LAC,REG,13,DEN,LAC,B.McManus,53,grass,1.0,outdoors
2019_13_MIN_SEA,SEA,MIN,REG,13,SEA,MIN,J.Myers,29,fieldturf,1.0,outdoors
2019_13_MIN_SEA,SEA,MIN,REG,13,MIN,SEA,D.Bailey,47,fieldturf,1.0,outdoors
2019_13_MIN_SEA,SEA,MIN,REG,13,SEA,MIN,J.Myers,29,fieldturf,1.0,outdoors
2019_13_MIN_SEA,SEA,MIN,REG,13,SEA,MIN,J.Myers,36,fieldturf,1.0,outdoors
2019_13_NE_HOU,HOU,NE,REG,13,NE,HOU,K.Forbath,23,grass,1.0,closed
2019_13_NO_ATL,ATL,NO,REG,13,NO,ATL,W.Lutz,22,fieldturf,1.0,closed
2019_13_NO_ATL,ATL,NO,REG,13,ATL,NO,Y.Koo,42,fieldturf,0.0,closed
2019_13_NO_ATL,ATL,NO,REG,13,ATL,NO,Y.Koo,45,fieldturf,1.0,closed
2019_13_NO_ATL,ATL,NO,REG,13,NO,ATL,W.Lutz,47,fieldturf,1.0,closed
2019_13_NO_ATL,ATL,NO,REG,13,NO,ATL,W.Lutz,42,fieldturf,1.0,closed
2019_13_NO_ATL,ATL,NO,REG,13,NO,ATL,W.Lutz,45,fieldturf,1.0,closed
2019_13_NO_ATL,ATL,NO,REG,13,ATL,NO,Y.Koo,43,fieldturf,1.0,closed
2019_13_NYJ_CIN,CIN,NYJ,REG,13,NYJ,CIN,S.Ficken,42,grass,1.0,outdoors
2019_13_NYJ_CIN,CIN,NYJ,REG,13,CIN,NYJ,R.Bullock,24,grass,1.0,outdoors
2019_13_NYJ_CIN,CIN,NYJ,REG,13,NYJ,CIN,S.Ficken,39,grass,1.0,outdoors
2019_13_NYJ_CIN,CIN,NYJ,REG,13,CIN,NYJ,R.Bullock,48,grass,0.0,outdoors
2019_13_NYJ_CIN,CIN,NYJ,REG,13,CIN,NYJ,R.Bullock,47,grass,1.0,outdoors
2019_13_OAK_KC,KC,LV,REG,13,LV,KC,D.Carlson,44,astroturf,0.0,outdoors
2019_13_OAK_KC,KC,LV,REG,13,KC,LV,H.Butker,50,astroturf,1.0,outdoors
2019_13_OAK_KC,KC,LV,REG,13,LV,KC,D.Carlson,34,astroturf,1.0,outdoors
2019_13_PHI_MIA,MIA,PHI,REG,13,PHI,MIA,J.Elliott,48,grass,1.0,outdoors
2019_13_PHI_MIA,MIA,PHI,REG,13,PHI,MIA,J.Elliott,43,grass,1.0,outdoors
2019_13_PHI_MIA,MIA,PHI,REG,13,PHI,MIA,J.Elliott,49,grass,0.0,outdoors
2019_13_PHI_MIA,MIA,PHI,REG,13,MIA,PHI,J.Sanders,51,grass,1.0,outdoors
2019_13_PHI_MIA,MIA,PHI,REG,13,PHI,MIA,J.Elliott,37,grass,1.0,outdoors
2019_13_SF_BAL,BAL,SF,REG,13,BAL,SF,J.Tucker,30,grass,1.0,outdoors
2019_13_SF_BAL,BAL,SF,REG,13,SF,BAL,R.Gould,51,grass,0.0,outdoors
2019_13_SF_BAL,BAL,SF,REG,13,SF,BAL,R.Gould,32,grass,1.0,outdoors
2019_13_SF_BAL,BAL,SF,REG,13,BAL,SF,J.Tucker,49,grass,1.0,outdoors
2019_13_TB_JAX,JAX,TB,REG,13,TB,JAX,M.Gay,25,grass,1.0,outdoors
2019_13_TB_JAX,JAX,TB,REG,13,JAX,TB,J.Lambo,53,grass,1.0,outdoors
2019_13_TB_JAX,JAX,TB,REG,13,TB,JAX,M.Gay,37,grass,1.0,outdoors
2019_13_TEN_IND,IND,TEN,REG,13,IND,TEN,A.Vinatieri,55,fieldturf,0.0,closed
2019_13_TEN_IND,IND,TEN,REG,13,IND,TEN,A.Vinatieri,53,fieldturf,0.0,closed
2019_13_TEN_IND,IND,TEN,REG,13,IND,TEN,A.Vinatieri,28,fieldturf,1.0,closed
2019_13_TEN_IND,IND,TEN,REG,13,TEN,IND,R.Succop,31,fieldturf,1.0,closed
2019_13_TEN_IND,IND,TEN,REG,13,IND,TEN,A.Vinatieri,46,fieldturf,0.0,closed
2019_13_WAS_CAR,CAR,WAS,REG,13,WAS,CAR,D.Hopkins,25,grass,1.0,outdoors
2019_13_WAS_CAR,CAR,WAS,REG,13,WAS,CAR,D.Hopkins,42,grass,1.0,outdoors
2019_13_WAS_CAR,CAR,WAS,REG,13,WAS,CAR,D.Hopkins,49,grass,0.0,outdoors
2019_13_WAS_CAR,CAR,WAS,REG,13,WAS,CAR,D.Hopkins,36,grass,1.0,outdoors
2019_14_BAL_BUF,BUF,BAL,REG,14,BAL,BUF,J.Tucker,36,astroturf,1.0,outdoors
2019_14_BAL_BUF,BUF,BAL,REG,14,BUF,BAL,S.Hauschka,36,astroturf,1.0,outdoors
2019_14_BAL_BUF,BUF,BAL,REG,14,BUF,BAL,S.Hauschka,47,astroturf,1.0,outdoors
2019_14_BAL_BUF,BUF,BAL,REG,14,BUF,BAL,S.Hauschka,48,astroturf,1.0,outdoors
2019_14_CAR_ATL,ATL,CAR,REG,14,ATL,CAR,Y.Koo,37,fieldturf,1.0,closed
2019_14_CAR_ATL,ATL,CAR,REG,14,CAR,ATL,J.Slye,46,fieldturf,1.0,closed
2019_14_CAR_ATL,ATL,CAR,REG,14,ATL,CAR,Y.Koo,35,fieldturf,1.0,closed
2019_14_CAR_ATL,ATL,CAR,REG,14,ATL,CAR,Y.Koo,29,fieldturf,1.0,closed
2019_14_CAR_ATL,ATL,CAR,REG,14,ATL,CAR,Y.Koo,50,fieldturf,1.0,closed
2019_14_CAR_ATL,ATL,CAR,REG,14,CAR,ATL,J.Slye,42,fieldturf,1.0,closed
2019_14_CIN_CLE,CLE,CIN,REG,14,CIN,CLE,R.Bullock,34,grass,1.0,outdoors
2019_14_CIN_CLE,CLE,CIN,REG,14,CIN,CLE,R.Bullock,44,grass,1.0,outdoors
2019_14_CIN_CLE,CLE,CIN,REG,14,CIN,CLE,R.Bullock,28,grass,1.0,outdoors
2019_14_CIN_CLE,CLE,CIN,REG,14,CLE,CIN,A.Seibert,53,grass,1.0,outdoors
2019_14_CIN_CLE,CLE,CIN,REG,14,CLE,CIN,A.Seibert,31,grass,1.0,outdoors
2019_14_CIN_CLE,CLE,CIN,REG,14,CIN,CLE,R.Bullock,46,grass,1.0,outdoors
2019_14_DAL_CHI,CHI,DAL,REG,14,CHI,DAL,E.Pineiro,36,grass,1.0,outdoors
2019_14_DAL_CHI,CHI,DAL,REG,14,DAL,CHI,B.Maher,42,grass,0.0,outdoors
2019_14_DAL_CHI,CHI,DAL,REG,14,DAL,CHI,B.Maher,31,grass,1.0,outdoors
2019_14_DEN_HOU,HOU,DEN,REG,14,HOU,DEN,K.Fairbairn,54,grass,1.0,closed
2019_14_DEN_HOU,HOU,DEN,REG,14,DEN,HOU,B.McManus,36,grass,1.0,closed
2019_14_DET_MIN,MIN,DET,REG,14,MIN,DET,D.Bailey,27,sportturf,1.0,dome
2019_14_DET_MIN,MIN,DET,REG,14,DET,MIN,M.Prater,45,sportturf,0.0,dome
2019_14_DET_MIN,MIN,DET,REG,14,MIN,DET,D.Bailey,50,sportturf,1.0,dome
2019_14_IND_TB,TB,IND,REG,14,IND,TB,C.McLaughlin,50,grass,1.0,outdoors
2019_14_IND_TB,TB,IND,REG,14,IND,TB,C.McLaughlin,19,grass,1.0,outdoors
2019_14_IND_TB,TB,IND,REG,14,TB,IND,M.Gay,44,grass,1.0,outdoors
2019_14_IND_TB,TB,IND,REG,14,IND,TB,C.McLaughlin,47,grass,0.0,outdoors
2019_14_KC_NE,NE,KC,REG,14,KC,NE,H.Butker,48,grass,1.0,outdoors
2019_14_KC_NE,NE,KC,REG,14,NE,KC,N.Folk,41,grass,0.0,outdoors
2019_14_KC_NE,NE,KC,REG,14,KC,NE,H.Butker,31,grass,1.0,outdoors
2019_14_KC_NE,NE,KC,REG,14,KC,NE,H.Butker,41,grass,1.0,outdoors
2019_14_KC_NE,NE,KC,REG,14,NE,KC,N.Folk,29,grass,1.0,outdoors
2019_14_LAC_JAX,JAX,LAC,REG,14,JAX,LAC,J.Lambo,26,grass,1.0,outdoors
2019_14_LAC_JAX,JAX,LAC,REG,14,LAC,JAX,M.Badgley,40,grass,1.0,outdoors
2019_14_MIA_NYJ,NYJ,MIA,REG,14,MIA,NYJ,J.Sanders,22,fieldturf,1.0,outdoors
2019_14_MIA_NYJ,NYJ,MIA,REG,14,NYJ,MIA,S.Ficken,37,fieldturf,1.0,outdoors
2019_14_MIA_NYJ,NYJ,MIA,REG,14,MIA,NYJ,J.Sanders,25,fieldturf,1.0,outdoors
2019_14_MIA_NYJ,NYJ,MIA,REG,14,MIA,NYJ,J.Sanders,28,fieldturf,1.0,outdoors
2019_14_MIA_NYJ,NYJ,MIA,REG,14,MIA,NYJ,J.Sanders,31,fieldturf,1.0,outdoors
2019_14_MIA_NYJ,NYJ,MIA,REG,14,MIA,NYJ,J.Sanders,34,fieldturf,0.0,outdoors
2019_14_MIA_NYJ,NYJ,MIA,REG,14,MIA,NYJ,J.Sanders,53,fieldturf,1.0,outdoors
2019_14_MIA_NYJ,NYJ,MIA,REG,14,MIA,NYJ,J.Sanders,48,fieldturf,1.0,outdoors
2019_14_MIA_NYJ,NYJ,MIA,REG,14,NYJ,MIA,S.Ficken,42,fieldturf,1.0,outdoors
2019_14_MIA_NYJ,NYJ,MIA,REG,14,MIA,NYJ,J.Sanders,37,fieldturf,1.0,outdoors
2019_14_MIA_NYJ,NYJ,MIA,REG,14,NYJ,MIA,S.Ficken,44,fieldturf,1.0,outdoors
2019_14_NYG_PHI,PHI,NYG,REG,14,PHI,NYG,J.Elliott,34,grass,1.0,outdoors
2019_14_NYG_PHI,PHI,NYG,REG,14,NYG,PHI,A.Rosas,34,grass,1.0,outdoors
2019_14_NYG_PHI,PHI,NYG,REG,14,PHI,NYG,J.Elliott,47,grass,0.0,outdoors
2019_14_PIT_ARI,ARI,PIT,REG,14,PIT,ARI,C.Boswell,30,grass,1.0,closed
2019_14_PIT_ARI,ARI,PIT,REG,14,ARI,PIT,Z.Gonzalez,30,grass,1.0,closed
2019_14_PIT_ARI,ARI,PIT,REG,14,PIT,ARI,C.Boswell,37,grass,1.0,closed
2019_14_PIT_ARI,ARI,PIT,REG,14,PIT,ARI,C.Boswell,25,grass,1.0,closed
2019_14_SEA_LA,LA,SEA,REG,14,SEA,LA,J.Myers,39,grass,1.0,outdoors
2019_14_SEA_LA,LA,SEA,REG,14,LA,SEA,G.Zuerlein,37,grass,0.0,outdoors
2019_14_SEA_LA,LA,SEA,REG,14,SEA,LA,J.Myers,34,grass,1.0,outdoors
2019_14_SF_NO,NO,SF,REG,14,NO,SF,W.Lutz,55,astroturf,1.0,dome
2019_14_SF_NO,NO,SF,REG,14,NO,SF,W.Lutz,48,astroturf,1.0,dome
2019_14_SF_NO,NO,SF,REG,14,SF,NO,R.Gould,41,astroturf,1.0,dome
2019_14_SF_NO,NO,SF,REG,14,SF,NO,R.Gould,30,astroturf,1.0,dome
2019_14_TEN_OAK,LV,TEN,REG,14,TEN,LV,R.Succop,42,grass,0.0,outdoors
2019_14_WAS_GB,GB,WAS,REG,14,GB,WAS,M.Crosby,32,grass,1.0,outdoors
2019_14_WAS_GB,GB,WAS,REG,14,WAS,GB,D.Hopkins,52,grass,1.0,outdoors
2019_14_WAS_GB,GB,WAS,REG,14,GB,WAS,M.Crosby,33,grass,1.0,outdoors
2019_15_ATL_SF,SF,ATL,REG,15,ATL,SF,Y.Koo,43,grass,1.0,outdoors
2019_15_ATL_SF,SF,ATL,REG,15,SF,ATL,R.Gould,22,grass,1.0,outdoors
2019_15_ATL_SF,SF,ATL,REG,15,SF,ATL,R.Gould,46,grass,1.0,outdoors
2019_15_ATL_SF,SF,ATL,REG,15,SF,ATL,R.Gould,43,grass,1.0,outdoors
2019_15_BUF_PIT,PIT,BUF,REG,15,PIT,BUF,C.Boswell,49,grass,1.0,outdoors
2019_15_BUF_PIT,PIT,BUF,REG,15,BUF,PIT,S.Hauschka,36,grass,1.0,outdoors
2019_15_CHI_GB,GB,CHI,REG,15,CHI,GB,E.Pineiro,30,grass,1.0,outdoors
2019_15_CHI_GB,GB,CHI,REG,15,CHI,GB,E.Pineiro,27,grass,1.0,outdoors
2019_15_CLE_ARI,ARI,CLE,REG,15,CLE,ARI,A.Seibert,44,grass,1.0,closed
2019_15_CLE_ARI,ARI,CLE,REG,15,CLE,ARI,A.Seibert,45,grass,0.0,closed
2019_15_CLE_ARI,ARI,CLE,REG,15,ARI,CLE,Z.Gonzalez,21,grass,1.0,closed
2019_15_DEN_KC,KC,DEN,REG,15,KC,DEN,H.Butker,23,astroturf,1.0,outdoors
2019_15_DEN_KC,KC,DEN,REG,15,KC,DEN,H.Butker,24,astroturf,1.0,outdoors
2019_15_DEN_KC,KC,DEN,REG,15,DEN,KC,B.McManus,32,astroturf,1.0,outdoors
2019_15_DEN_KC,KC,DEN,REG,15,KC,DEN,H.Butker,44,astroturf,1.0,outdoors
2019_15_HOU_TEN,TEN,HOU,REG,15,TEN,HOU,R.Succop,45,grass,0.0,outdoors
2019_15_HOU_TEN,TEN,HOU,REG,15,HOU,TEN,K.Fairbairn,29,grass,1.0,outdoors
2019_15_IND_NO,NO,IND,REG,15,NO,IND,W.Lutz,33,astroturf,1.0,dome
2019_15_IND_NO,NO,IND,REG,15,NO,IND,W.Lutz,26,astroturf,1.0,dome
2019_15_JAX_OAK,LV,JAX,REG,15,JAX,LV,J.Lambo,28,grass,1.0,outdoors
2019_15_JAX_OAK,LV,JAX,REG,15,LV,JAX,D.Carlson,33,grass,1.0,outdoors
2019_15_JAX_OAK,LV,JAX,REG,15,LV,JAX,D.Carlson,34,grass,1.0,outdoors
2019_15_JAX_OAK,LV,JAX,REG,15,LV,JAX,D.Carlson,27,grass,1.0,outdoors
2019_15_JAX_OAK,LV,JAX,REG,15,JAX,LV,J.Lambo,43,grass,1.0,outdoors
2019_15_JAX_OAK,LV,JAX,REG,15,LV,JAX,D.Carlson,45,grass,0.0,outdoors
2019_15_LA_DAL,DAL,LA,REG,15,DAL,LA,K.Forbath,50,fieldturf,1.0,closed
2019_15_LA_DAL,DAL,LA,REG,15,DAL,LA,K.Forbath,42,fieldturf,1.0,closed
2019_15_LA_DAL,DAL,LA,REG,15,DAL,LA,K.Forbath,42,fieldturf,1.0,closed
2019_15_MIA_NYG,NYG,MIA,REG,15,MIA,NYG,J.Sanders,49,fieldturf,0.0,outdoors
2019_15_MIA_NYG,NYG,MIA,REG,15,MIA,NYG,J.Sanders,24,fieldturf,1.0,outdoors
2019_15_MIA_NYG,NYG,MIA,REG,15,MIA,NYG,J.Sanders,47,fieldturf,1.0,outdoors
2019_15_MIN_LAC,LAC,MIN,REG,15,LAC,MIN,M.Badgley,41,grass,1.0,outdoors
2019_15_MIN_LAC,LAC,MIN,REG,15,MIN,LAC,D.Bailey,26,grass,1.0,outdoors
2019_15_MIN_LAC,LAC,MIN,REG,15,MIN,LAC,D.Bailey,44,grass,1.0,outdoors
2019_15_MIN_LAC,LAC,MIN,REG,15,MIN,LAC,D.Bailey,38,grass,1.0,outdoors
2019_15_MIN_LAC,LAC,MIN,REG,15,MIN,LAC,D.Bailey,27,grass,1.0,outdoors
2019_15_NE_CIN,CIN,NE,REG,15,CIN,NE,R.Bullock,34,grass,1.0,outdoors
2019_15_NE_CIN,CIN,NE,REG,15,NE,CIN,N.Folk,40,grass,1.0,outdoors
2019_15_NE_CIN,CIN,NE,REG,15,NE,CIN,N.Folk,46,grass,1.0,outdoors
2019_15_NE_CIN,CIN,NE,REG,15,CIN,NE,R.Bullock,48,grass,1.0,outdoors
2019_15_NYJ_BAL,BAL,NYJ,REG,15,NYJ,BAL,S.Ficken,49,grass,0.0,outdoors
2019_15_PHI_WAS,WAS,PHI,REG,15,PHI,WAS,J.Elliott,25,grass,1.0,outdoors
2019_15_PHI_WAS,WAS,PHI,REG,15,WAS,PHI,D.Hopkins,53,grass,1.0,outdoors
2019_15_PHI_WAS,WAS,PHI,REG,15,WAS,PHI,D.Hopkins,43,grass,1.0,outdoors
2019_15_SEA_CAR,CAR,SEA,REG,15,CAR,SEA,J.Slye,52,grass,1.0,outdoors
2019_15_SEA_CAR,CAR,SEA,REG,15,SEA,CAR,J.Myers,30,grass,1.0,outdoors
2019_15_TB_DET,DET,TB,REG,15,DET,TB,M.Prater,44,fieldturf,1.0,dome
2019_15_TB_DET,DET,TB,REG,15,TB,DET,M.Gay,46,fieldturf,1.0,dome
2019_15_TB_DET,DET,TB,REG,15,TB,DET,M.Gay,54,fieldturf,0.0,dome
2019_16_ARI_SEA,SEA,ARI,REG,16,ARI,SEA,Z.Gonzalez,22,fieldturf,1.0,outdoors
2019_16_ARI_SEA,SEA,ARI,REG,16,ARI,SEA,Z.Gonzalez,46,fieldturf,1.0,outdoors
2019_16_ARI_SEA,SEA,ARI,REG,16,ARI,SEA,Z.Gonzalez,45,fieldturf,0.0,outdoors
2019_16_ARI_SEA,SEA,ARI,REG,16,SEA,ARI,J.Myers,30,fieldturf,1.0,outdoors
2019_16_ARI_SEA,SEA,ARI,REG,16,SEA,ARI,J.Myers,51,fieldturf,1.0,outdoors
2019_16_BAL_CLE,CLE,BAL,REG,16,CLE,BAL,A.Seibert,47,grass,1.0,outdoors
2019_16_BAL_CLE,CLE,BAL,REG,16,BAL,CLE,J.Tucker,31,grass,1.0,outdoors
2019_16_BUF_NE,NE,BUF,REG,16,BUF,NE,S.Hauschka,35,grass,1.0,outdoors
2019_16_BUF_NE,NE,BUF,REG,16,NE,BUF,N.Folk,36,grass,1.0,outdoors
2019_16_BUF_NE,NE,BUF,REG,16,NE,BUF,N.Folk,51,grass,1.0,outdoors
2019_16_BUF_NE,NE,BUF,REG,16,NE,BUF,N.Folk,20,grass,1.0,outdoors
2019_16_CAR_IND,IND,CAR,REG,16,CAR,IND,J.Slye,27,fieldturf,1.0,closed
2019_16_CAR_IND,IND,CAR,REG,16,IND,CAR,C.McLaughlin,35,fieldturf,1.0,closed
2019_16_CAR_IND,IND,CAR,REG,16,CAR,IND,J.Slye,50,fieldturf,1.0,closed
2019_16_CIN_MIA,MIA,CIN,REG,16,CIN,MIA,R.Bullock,20,grass,1.0,outdoors
2019_16_CIN_MIA,MIA,CIN,REG,16,CIN,MIA,R.Bullock,57,grass,1.0,outdoors
2019_16_CIN_MIA,MIA,CIN,REG,16,MIA,CIN,J.Sanders,47,grass,0.0,outdoors
2019_16_CIN_MIA,MIA,CIN,REG,16,MIA,CIN,J.Sanders,37,grass,1.0,outdoors
2019_16_DAL_PHI,PHI,DAL,REG,16,PHI,DAL,J.Elliott,36,grass,1.0,outdoors
2019_16_DAL_PHI,PHI,DAL,REG,16,DAL,PHI,K.Forbath,49,grass,1.0,outdoors
2019_16_DAL_PHI,PHI,DAL,REG,16,PHI,DAL,J.Elliott,53,grass,0.0,outdoors
2019_16_DAL_PHI,PHI,DAL,REG,16,DAL,PHI,K.Forbath,32,grass,1.0,outdoors
2019_16_DAL_PHI,PHI,DAL,REG,16,PHI,DAL,J.Elliott,55,grass,0.0,outdoors
2019_16_DAL_PHI,PHI,DAL,REG,16,DAL,PHI,K.Forbath,49,grass,1.0,outdoors
2019_16_DET_DEN,DEN,DET,REG,16,DET,DEN,M.Prater,26,grass,1.0,outdoors
2019_16_DET_DEN,DEN,DET,REG,16,DEN,DET,B.McManus,34,grass,1.0,outdoors
2019_16_DET_DEN,DEN,DET,REG,16,DEN,DET,B.McManus,26,grass,1.0,outdoors
2019_16_GB_MIN,MIN,GB,REG,16,MIN,GB,D.Bailey,23,sportturf,1.0,dome
2019_16_GB_MIN,MIN,GB,REG,16,GB,MIN,M.Crosby,42,sportturf,1.0,dome
2019_16_GB_MIN,MIN,GB,REG,16,GB,MIN,M.Crosby,33,sportturf,1.0,dome
2019_16_GB_MIN,MIN,GB,REG,16,GB,MIN,M.Crosby,19,sportturf,1.0,dome
2019_16_HOU_TB,TB,HOU,REG,16,HOU,TB,K.Fairbairn,32,grass,1.0,outdoors
2019_16_HOU_TB,TB,HOU,REG,16,TB,HOU,M.Gay,54,grass,0.0,outdoors
2019_16_HOU_TB,TB,HOU,REG,16,TB,HOU,M.Gay,50,grass,1.0,outdoors
2019_16_HOU_TB,TB,HOU,REG,16,HOU,TB,K.Fairbairn,25,grass,1.0,outdoors
2019_16_HOU_TB,TB,HOU,REG,16,TB,HOU,M.Gay,41,grass,1.0,outdoors
2019_16_HOU_TB,TB,HOU,REG,16,HOU,TB,K.Fairbairn,37,grass,1.0,outdoors
2019_16_JAX_ATL,ATL,JAX,REG,16,ATL,JAX,Y.Koo,42,fieldturf,0.0,closed
2019_16_JAX_ATL,ATL,JAX,REG,16,JAX,ATL,J.Lambo,40,fieldturf,1.0,closed
2019_16_JAX_ATL,ATL,JAX,REG,16,ATL,JAX,Y.Koo,23,fieldturf,1.0,closed
2019_16_JAX_ATL,ATL,JAX,REG,16,JAX,ATL,J.Lambo,27,fieldturf,1.0,closed
2019_16_KC_CHI,CHI,KC,REG,16,KC,CHI,H.Butker,56,grass,1.0,outdoors
2019_16_KC_CHI,CHI,KC,REG,16,CHI,KC,E.Pineiro,46,grass,1.0,outdoors
2019_16_KC_CHI,CHI,KC,REG,16,KC,CHI,H.Butker,32,grass,1.0,outdoors
2019_16_LA_SF,SF,LA,REG,16,SF,LA,R.Gould,26,grass,1.0,outdoors
2019_16_LA_SF,SF,LA,REG,16,LA,SF,G.Zuerlein,52,grass,0.0,outdoors
2019_16_LA_SF,SF,LA,REG,16,LA,SF,G.Zuerlein,52,grass,1.0,outdoors
2019_16_LA_SF,SF,LA,REG,16,SF,LA,R.Gould,33,grass,1.0,outdoors
2019_16_NO_TEN,TEN,NO,REG,16,NO,TEN,W.Lutz,47,grass,1.0,outdoors
2019_16_NYG_WAS,WAS,NYG,REG,16,NYG,WAS,A.Rosas,53,grass,0.0,outdoors
2019_16_OAK_LAC,LAC,LV,REG,16,LV,LAC,D.Carlson,48,grass,1.0,outdoors
2019_16_OAK_LAC,LAC,LV,REG,16,LAC,LV,M.Badgley,27,grass,1.0,outdoors
2019_16_PIT_NYJ,NYJ,PIT,REG,16,NYJ,PIT,S.Ficken,54,fieldturf,1.0,outdoors
2019_16_PIT_NYJ,NYJ,PIT,REG,16,PIT,NYJ,C.Boswell,49,fieldturf,1.0,outdoors
2019_16_PIT_NYJ,NYJ,PIT,REG,16,NYJ,PIT,S.Ficken,37,fieldturf,1.0,outdoors
2019_16_PIT_NYJ,NYJ,PIT,REG,16,NYJ,PIT,S.Ficken,42,fieldturf,1.0,outdoors
2019_17_ARI_LA,LA,ARI,REG,17,LA,ARI,G.Zuerlein,47,grass,1.0,outdoors
2019_17_ARI_LA,LA,ARI,REG,17,LA,ARI,G.Zuerlein,47,grass,0.0,outdoors
2019_17_ARI_LA,LA,ARI,REG,17,ARI,LA,Z.Gonzalez,31,grass,1.0,outdoors
2019_17_ATL_TB,TB,ATL,REG,17,ATL,TB,Y.Koo,27,grass,1.0,outdoors
2019_17_ATL_TB,TB,ATL,REG,17,TB,ATL,M.Gay,49,grass,0.0,outdoors
2019_17_ATL_TB,TB,ATL,REG,17,ATL,TB,Y.Koo,33,grass,1.0,outdoors
2019_17_ATL_TB,TB,ATL,REG,17,ATL,TB,Y.Koo,45,grass,1.0,outdoors
2019_17_ATL_TB,TB,ATL,REG,17,TB,ATL,M.Gay,44,grass,0.0,outdoors
2019_17_ATL_TB,TB,ATL,REG,17,TB,ATL,M.Gay,34,grass,0.0,outdoors
2019_17_ATL_TB,TB,ATL,REG,17,ATL,TB,Y.Koo,43,grass,1.0,outdoors
2019_17_ATL_TB,TB,ATL,REG,17,ATL,TB,Y.Koo,33,grass,1.0,outdoors
2019_17_CHI_MIN,MIN,CHI,REG,17,CHI,MIN,E.Pineiro,26,sportturf,1.0,dome
2019_17_CHI_MIN,MIN,CHI,REG,17,CHI,MIN,E.Pineiro,33,sportturf,1.0,dome
2019_17_CHI_MIN,MIN,CHI,REG,17,MIN,CHI,D.Bailey,37,sportturf,1.0,dome
2019_17_CHI_MIN,MIN,CHI,REG,17,CHI,MIN,E.Pineiro,34,sportturf,1.0,dome
2019_17_CHI_MIN,MIN,CHI,REG,17,MIN,CHI,D.Bailey,38,sportturf,1.0,dome
2019_17_CHI_MIN,MIN,CHI,REG,17,MIN,CHI,D.Bailey,39,sportturf,1.0,dome
2019_17_CHI_MIN,MIN,CHI,REG,17,MIN,CHI,D.Bailey,34,sportturf,1.0,dome
2019_17_CHI_MIN,MIN,CHI,REG,17,CHI,MIN,E.Pineiro,22,sportturf,1.0,dome
2019_17_CLE_CIN,CIN,CLE,REG,17,CLE,CIN,A.Seibert,42,grass,1.0,outdoors
